First Name,Last Name,Party,Region,latitude,longitude,Province,Municipality.City,Position,Year,fat
ROLANDO,BUAG,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
ABIAS,BULLANDAY,LP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SANTA JOSEFA,COUNCILOR,2010,0
JOSE,BUNILLA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2004,0
JOSE,BUNILLA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2007,0
JOSE,BUNILLA,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2010,0
JOSE,BUNILLA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
FLORENDO,BUYANTE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LA PAZ,COUNCILOR,2004,0
FLORENDO,BUYANTE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LA PAZ,COUNCILOR,2007,0
NATANIEL,CABACTULAN,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
NATANIEL,CABACTULAN,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
RICARDO,CABUROG,INDEPENDENT,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ROSARIO,COUNCILOR,2004,0
JULITO,CABUSAS,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,COUNCILOR,2007,0
JULITO,CABUSAS,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,COUNCILOR,2010,0
JULITO,CABUSAS,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
SYMOND,CAGUIAT,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SANTA JOSEFA,VICE MAYOR,2010,0
SYMOND,CAGUIAT,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE MAYOR,2013,0
SYMOND,CAGUIAT,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2016,0
RENE,CALLANTA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ESPERANZA,COUNCILOR,2004,0
RENE,CALLANTA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ESPERANZA,COUNCILOR,2007,0
RENE,CALLANTA,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ESPERANZA,COUNCILOR,2010,0
WILLIAM,CALVEZ,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,COUNCILOR,2010,0
WILLIAM,CALVEZ,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
WILLIAM,CALVEZ,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
AIDA,CAMPOS,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2004,0
NESTOR,CANACIO,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LORETO,COUNCILOR,2010,0
SANTIAGO,CANE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2004,0
SANTIAGO,CANE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE GOVERNOR,2007,0
SANTIAGO JR.,CANE,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE GOVERNOR,2010,0
SANTIAGO JR.,CANE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE GOVERNOR,2013,0
SANTIAGO JR.,CANE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2016,0
ESPERIDION,CANOY,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,COUNCILOR,2004,0
ESPERIDION,CANOY,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,COUNCILOR,2007,0
JOSEPHINE,CARMONA,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LA PAZ,COUNCILOR,2010,0
JOSEPHINE,CARMONA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
JOSEPHINE,CARMONA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
ORLY,CASIRO,LP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SANTA JOSEFA,COUNCILOR,2010,0
ORLY,CASIRO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
ORLY,CASIRO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
DANTE,CASTOR,PDSP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SANTA JOSEFA,COUNCILOR,2004,0
ROMEO,CASTRO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LA PAZ,COUNCILOR,2004,0
RUBEN,CASTRO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
EDWIN,CASTROMAYOR,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TALACOGON,COUNCILOR,2010,0
EDWIN,CASTROMAYOR,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
EDWIN,CASTROMAYOR,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
GINA,CEBALLOS,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,PROSPERIDAD,COUNCILOR,2004,0
GINA,CEBALLOS,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2013,0
GINA,CEBALLOS,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
FE,CEBRIAN,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN FRANCISCO,COUNCILOR,2004,0
ARLENE,CELIZ,PDSP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LORETO,COUNCILOR,2010,0
KENNETH,CHEE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SIBAGAT,COUNCILOR,2007,0
KENNETH,CHEE,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SIBAGAT,COUNCILOR,2010,0
KENNETH,CHEE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
JOSE,CHUA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN LUIS,MAYOR,2004,0
JOSE,CHUA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN LUIS,MAYOR,2007,1
JULIE,CHUA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ROSARIO,COUNCILOR,2007,1
JOSE,CHUA,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN LUIS,VICE MAYOR,2010,1
JULIE,CHUA,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ROSARIO,VICE MAYOR,2010,1
ZALDY,CHUA,LP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,PROSPERIDAD,COUNCILOR,2010,1
JOSE,CHUA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE MAYOR,2013,1
JOSHUA DAN,CHUA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,1
JULIE,CHUA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE MAYOR,2013,1
ZALDY ,CHUA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,1
JOSE,CHUA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE MAYOR,2016,1
JOSHUA DAN,CHUA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,1
ALLAN,COGOLLODO,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,COUNCILOR,2010,0
ALLAN,COGOLLODO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
JOCELYN,CORTEZ,KAMPI,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,COUNCILOR,2004,0
JOCELYN,CORTEZ,LP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,COUNCILOR,2010,0
NESTOR,CORVERA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,PROSPERIDAD,MAYOR,2004,1
RONALDO,CORVERA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN LUIS,VICE MAYOR,2004,1
NESTOR,CORVERA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,PROSPERIDAD,MAYOR,2007,1
RONALDO,CORVERA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN LUIS,VICE MAYOR,2007,1
NESTOR,CORVERA,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2010,1
RONALDO,CORVERA,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN LUIS,MAYOR,2010,1
NESTOR,CORVERA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2013,1
RONALDO,CORVERA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2013,1
NESTOR,CORVERA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2016,1
RONALDO,CORVERA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2016,1
NOEL,CUEVAS,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,COUNCILOR,2007,0
JOSE,CUYOS,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ROSARIO,MAYOR,2010,0
JOSE ,CUYOS,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2013,1
JUVY,CUYOS,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,1
JOSE,CUYOS,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2016,1
JUVY,CUYOS,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE MAYOR,2016,1
AURELIO JR.,DACERA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
MA. MARLEY,DADAY,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LORETO,COUNCILOR,2010,0
MA. MARLEY,DADAY,UNA,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
EMMANUEL,DAIRO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,VERUELA,VICE MAYOR,2004,0
EMMANUEL,DAIRO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2007,0
ARNOLD,DAIRO,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,VERUELA,COUNCILOR,2010,1
EMMANUEL,DAIRO,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2010,1
AMADO,DALAYGON,PMP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LORETO,COUNCILOR,2004,0
GENDEN,DAYONDON,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
JENNY,DE ASIS,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2004,0
JENNY,DE ASIS,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2007,0
JENNY,DE ASIS,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN FRANCISCO,MAYOR,2010,0
JENNY,DE ASIS,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2013,0
JENNY,DE ASIS,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2016,0
ROMEO,DE LA TORRE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SIBAGAT,MAYOR,2004,0
ROMEO,DE LA TORRE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SIBAGAT,VICE MAYOR,2007,0
LERRIZA,DE LEON,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN FRANCISCO,COUNCILOR,2010,0
LERRIZA,DE LEON,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
LERRIZA,DE LEON,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
JOSE VICENTE,DEL ROSARIO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,VERUELA,MAYOR,2004,0
HAZEL,DEL ROSARIO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,VERUELA,VICE MAYOR,2007,0
HAZEL,DEL ROSARIO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2013,0
HAZEL,DEL ROSARIO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2016,0
ALICIA,DEMECILLO,IND,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
MELCHOR,DEMEGILLO,INDEPENDENT,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TALACOGON,COUNCILOR,2007,1
EDWIN,DEMEGILLO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,COUNCILOR,2004,0
EDWIN,DEMEGILLO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,COUNCILOR,2007,1
EDWIN,DEMEGILLO,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,COUNCILOR,2010,1
MELCHOR,DEMEGILLO,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TALACOGON,COUNCILOR,2010,1
EDWIN,DEMEGILLO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2013,1
MELCHOR,DEMEGILLO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,1
EDWIN,DEMEGILLO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2016,1
MELCH MARION,DEMEGILLO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,1
GEORGE,DIEL,NP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,COUNCILOR,2010,0
GEORGE,DIEL,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
GEORGE,DIEL,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
CIPRIANO ,DIQUE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
CIPRIANO JR.,DIQUE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
FERNANDO,DOLORES,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
CANDIDO,DOMINGO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,COUNCILOR,2004,0
CANDIDO,DOMINGO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,COUNCILOR,2007,0
FERDINAND,EBARLE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,COUNCILOR,2004,0
FERDINAND,EBARLE,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,COUNCILOR,2010,0
FERDINAND,EBARLE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
FERDINAND,EBARLE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
GENESIS,EFREN,PDSP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,VICE MAYOR,2004,0
ROMEL,ELLORIMO,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN FRANCISCO,COUNCILOR,2010,0
ROMEL,ELLORIMO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
GILBERT,ELORDE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,MAYOR,2004,0
GILBERT,ELORDE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,MAYOR,2007,0
EDWIN,ELORDE,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,MAYOR,2010,1
GILBERT,ELORDE,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2010,1
SYLVIA,ELORDE,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,VICE MAYOR,2010,1
EDWIN,ELORDE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2013,1
GILBERT,ELORDE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2013,1
SYLVIA,ELORDE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE MAYOR,2013,1
EDNARD GIL,ELORDE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,1
EDWIN,ELORDE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2016,1
GILBERT,ELORDE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2016,1
SYLVIA,ELORDE,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE MAYOR,2016,1
JAMES,ENGALLA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SIBAGAT,COUNCILOR,2004,0
ALLAN,ENOROBA,IND.,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN LUIS,COUNCILOR,2010,0
CORNELIO,ESTIGOY,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
CORNELIO,ESTIGOY,PDSP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SANTA JOSEFA,VICE MAYOR,2004,0
ESCARLET,ESTUYA,INDEPENDENT,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,COUNCILOR,2004,0
JEREMIAS,ESTUYA,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,COUNCILOR,2010,0
JEREMIAS,ESTUYA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
ESCARLET,ESTUYA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
ALMA,EVANGELIO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SIBAGAT,COUNCILOR,2004,1
ARNOLD,EVANGELIO,LP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
ARNOLD,EVANGELIO,PDSP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SANTA JOSEFA,COUNCILOR,2004,1
MARIA LIZA,EVANGELISTA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,MAYOR,2016,0
WILBERTO,FABULAR,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ESPERANZA,COUNCILOR,2004,0
WILBERTO,FABULAR,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ESPERANZA,COUNCILOR,2007,0
WILBERTO,FABULAR,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ESPERANZA,COUNCILOR,2010,0
RENE,FLOREN,IND,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
RENE,FLOREN,INDEPENDENT,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TALACOGON,COUNCILOR,2007,0
RENE,FLOREN,NP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TALACOGON,COUNCILOR,2010,0
JOEL,FORTICH,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ROSARIO,COUNCILOR,2010,0
ELISEO,FUENTES,IND,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
ELISEO,FUENTES,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ROSARIO,COUNCILOR,2004,0
ELISEO,FUENTES,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ROSARIO,COUNCILOR,2007,0
REX,FUENTES,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,ROSARIO,COUNCILOR,2010,0
REX,FUENTES,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
DONATO,GALDIANO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,PROSPERIDAD,VICE MAYOR,2004,0
DONATO,GALDIANO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,PROSPERIDAD,VICE MAYOR,2007,0
DONATO,GALDIANO,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,PROSPERIDAD,COUNCILOR,2010,0
DONATO ,GALDIANO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
ROGELIO,GALENDEZ,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,COUNCILOR,2010,0
ROGELIO,GALENDEZ,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
ROGELIO,GALENDEZ,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
LEONARDO,GERALDO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SIBAGAT,COUNCILOR,2004,0
SUSAN,GERONA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2013,0
SUSAN,GERONA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2016,0
VIRGINIA,GETES,INDEPENDENT,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2007,0
VIRGINIA,GETES,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,VICE GOVERNOR,2004,0
VIRGINIA,GETES,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,PROVINCIAL BOARD MEMBER,2010,0
NARCISA,GIMOTO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
EMMANUEL,GO,UNO,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SIBAGAT,COUNCILOR,2007,0
EDGARDO,GOLORAN,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN LUIS,COUNCILOR,2004,1
RODOLFO,GOLORAN,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TALACOGON,COUNCILOR,2004,1
EDGARDO,GOLORAN,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SAN LUIS,COUNCILOR,2007,0
EDGARDO,GOLORAN,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
EDGARDO,GOLORAN,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
ANGELITA,GOMEZ,NP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LA PAZ,COUNCILOR,2010,0
ANGELITA,GOMEZ,NP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
TIRSO JR.,GOMEZ,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
JOAN CRIS,GONZALES,NP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LA PAZ,COUNCILOR,2010,0
ARCELITO,GOYO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TALACOGON,COUNCILOR,2004,0
ARCELITO,GOYO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TALACOGON,COUNCILOR,2007,0
EDELBERTO,GUMBAN,PDSP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,SANTA JOSEFA,COUNCILOR,2004,0
ARMANDO,HAMBALA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
REBECCA,HAMPAC,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
AZUR,HAVANA,IND,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
MARTIN JOHNSON,HEJE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,VICE MAYOR,2004,0
MARTIN JOHNSON,HEJE,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BUNAWAN,VICE MAYOR,2007,0
EDGARDO,HINLO,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,COUNCILOR,2010,0
EDGARDO,HINLO,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
IRENEA,HITGANO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,MAYOR,2004,0
IRENEA,HITGANO,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,TRENTO,MAYOR,2007,0
LEONARDO,HOLLERA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,VERUELA,COUNCILOR,2004,0
GILBERT,HONCULADA,LAKAS-CMD,REGION XIII,8.5,125.83,AGUSAN DEL SUR,BAYUGAN CITY,COUNCILOR,2004,0
GILBERT,HONCULADA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2013,0
GILBERT,HONCULADA,NUP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
PEDRO,INGKING,PDSP,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LORETO,COUNCILOR,2004,0
SOCORRO,INSON,IND,REGION XIII,8.5,125.83,AGUSAN DEL SUR,,COUNCILOR,2016,0
ALLAN,IRISARI,LKS-KAM,REGION XIII,8.5,125.83,AGUSAN DEL SUR,LORETO,COUNCILOR,2010,0
